gene_symbol	geneID	KO5_vs_WT_dtu_log2fold	KO5_vs_WT_dtu_gene_padj	dtu_KO5_mean	dtu_WT_mean	transcript_id	KO5_vs_WT_exon_gene_padj	KO5_vs_WT_deg_log2fold	KO5_vs_WT_deg_pval
Mgst2	ENSMUSG00000074604	-3.744723050419891	0	3.919739397716274	52.54497112531518	ENSMUST00000099106.9	2.96935712318041e-5	-3.6620058988052904	2.244665907752425e-9
Mgst2	ENSMUSG00000074604	-3.6686678849657706	0	0.30134061326179795	3.832099220466877	ENSMUST00000159554.6	2.96935712318041e-5	-3.6620058988052904	2.244665907752425e-9
Mgst2	ENSMUSG00000074604	-4.589307353044038	0	0.09430667793733281	2.2701869308929226	ENSMUST00000161590.3	2.96935712318041e-5	-3.6620058988052904	2.244665907752425e-9
Dclk2	ENSMUSG00000028078	1.2289147930363844	0.0019561950404056163	1.1987156814691187	0.5114179557696774	ENSMUST00000191752.5	1.0332100387377001e-10	1.3521896457070604	2.5458612651115758e-5
Dclk2	ENSMUSG00000028078	1.775084830179443	0.0019561950404056163	2.2776711852261555	0.6654834338058987	ENSMUST00000195561.5	1.0332100387377001e-10	1.3521896457070604	2.5458612651115758e-5
Dclk2	ENSMUSG00000028078	1.2295322434635232	0.0019561950404056163	1.6186642947880747	0.6902885998364503	ENSMUST00000193400.5	1.0332100387377001e-10	1.3521896457070604	2.5458612651115758e-5
Cd1d1	ENSMUSG00000028076	-4.77914610407942	0.0019933206708643353	0.03719025729957619	1.0211640427386153	ENSMUST00000107620.2	0.0351221190944067	-1.0620935768102395	3.84659079248187e-6
Cd1d1	ENSMUSG00000028076	-2.089404209729652	0.0019933206708643353	0.2599432824297623	1.1062465744133365	ENSMUST00000142793.1	0.0351221190944067	-1.0620935768102395	3.84659079248187e-6
Lmna	ENSMUSG00000028063	1.6791692760585053	0	26.203131837211988	8.182252586367563	ENSMUST00000029699.12	0.00350176380111971	1.7472880276395477	1.5706694494815103e-13
Lmna	ENSMUSG00000028063	1.7457335907661693	0	260.59621355550007	77.7051719653411	ENSMUST00000120377.7	0.00350176380111971	1.7472880276395477	1.5706694494815103e-13
Entrep3	ENSMUSG00000032657	-1.0030020023074115	0.0031415007047000355	3.00882953463048	6.0301938282094705	ENSMUST00000041913.12	0.0222527929494731	-1.3845752762147718	4.9577797817650295e-8
Entrep3	ENSMUSG00000032657	-2.1041086260793644	0.0031415007047000355	0.2954342870988511	1.2701666549213915	ENSMUST00000119707.1	0.0222527929494731	-1.3845752762147718	4.9577797817650295e-8
Entrep3	ENSMUSG00000032657	-1.5248034680620384	0.0031415007047000355	1.2436099387139046	3.578456692034218	ENSMUST00000125501.7	0.0222527929494731	-1.3845752762147718	4.9577797817650295e-8
Zbtb7b	ENSMUSG00000028042	-3.3185735949522197	0.003204707394250865	0.35284091735868256	3.520214580618959	ENSMUST00000107433.7	3.46386627108751e-8	-1.5543424412066065	1.517542951759896e-8
Zbtb7b	ENSMUSG00000028042	-1.164598218105371	0.003204707394250865	3.907257597697107	8.758929704357035	ENSMUST00000029677.8	3.46386627108751e-8	-1.5543424412066065	1.517542951759896e-8
Zbtb7b	ENSMUSG00000028042	-2.0305083700784947	0.003204707394250865	0.377234046850944	1.5411851241354786	ENSMUST00000124783.7	3.46386627108751e-8	-1.5543424412066065	1.517542951759896e-8
Atp8b2	ENSMUSG00000060671	-2.4671546847111645	0.0033510656015163657	0.6262680281134528	3.462962629936034	ENSMUST00000069805.13	0.00368686591739912	-2.233858316961842	1.5444993927077123e-7
Atp8b2	ENSMUSG00000060671	-3.737239858628074	0.0033510656015163657	0.17701922403143858	2.3607050611066467	ENSMUST00000107396.7	0.00368686591739912	-2.233858316961842	1.5444993927077123e-7
Atp8b2	ENSMUSG00000060671	-2.071154095710791	0.0033510656015163657	0.25527270755776654	1.0727138630852187	ENSMUST00000163354.7	0.00368686591739912	-2.233858316961842	1.5444993927077123e-7
S100a1	ENSMUSG00000044080	-1.913404021383001	5.319246626942498e-14	14.190967148260603	53.456928162394085	ENSMUST00000060738.8	9.66406254348253e-10	-1.7570644999797111	1.3946743332971838e-8
Plekho1	ENSMUSG00000015745	-3.5277709072790784	0	0.9734361995432596	11.2272231170097	ENSMUST00000015889.9	0.0416548478376275	-3.3570390956802534	7.291588186088863e-9
Plekho1	ENSMUSG00000015745	-3.7224455466834425	0	0.9427187035215876	12.443710257705156	ENSMUST00000123006.7	0.0416548478376275	-3.3570390956802534	7.291588186088863e-9
Plekho1	ENSMUSG00000015745	-3.0925812639389805	0	2.524643869419523	21.535742458017097	ENSMUST00000130043.7	0.0416548478376275	-3.3570390956802534	7.291588186088863e-9
Plekho1	ENSMUSG00000015745	-2.771154863782336	0	0.1545977352292266	1.0553678599407956	ENSMUST00000143485.1	0.0416548478376275	-3.3570390956802534	7.291588186088863e-9
Txnip	ENSMUSG00000038393	-1.1684751298813247	0	18.78508986567001	42.22399683281815	ENSMUST00000074519.12	0.0091334815769998	-1.3255565662020174	6.926942148328083e-11
Txnip	ENSMUSG00000038393	-1.5566593300024911	0	12.829289378657114	37.74016135238402	ENSMUST00000049093.7	0.0091334815769998	-1.3255565662020174	6.926942148328083e-11
Txnip	ENSMUSG00000038393	-1.914399598686071	0	0.36082353543324297	1.3601492312906056	ENSMUST00000196871.1	0.0091334815769998	-1.3255565662020174	6.926942148328083e-11
Trim45	ENSMUSG00000033233	-2.2308883597652733	2.9797754146697545e-15	1.3219957349133704	6.205751304965925	ENSMUST00000094048.9	0.00209666843090018	-1.842778918346097	7.176307801726242e-8
Csf1	ENSMUSG00000014599	-8.416275020356418	0	0.0044050287356299355	1.504873445014729	ENSMUST00000118593.7	0.0123428515858954	-3.2406451120484796	3.029881251916553e-10
Csf1	ENSMUSG00000014599	-3.2021390262854763	0	0.7486379183488729	6.889880944309943	ENSMUST00000014743.9	0.0123428515858954	-3.2406451120484796	3.029881251916553e-10
Sort1	ENSMUSG00000068747	-2.444473593090468	1.7370254786937431e-15	0.47880999834392485	2.6062920886996945	ENSMUST00000135636.5	3.38660999821636e-5	-2.712164812906374	4.739064820067057e-12
Sort1	ENSMUSG00000068747	-2.706193867095019	1.7370254786937431e-15	1.374934134433184	8.97278831552227	ENSMUST00000102632.6	3.38660999821636e-5	-2.712164812906374	4.739064820067057e-12
Psrc1	ENSMUSG00000068744	2.5449601367723242	0	37.968390583659435	6.50598188295172	ENSMUST00000090561.9	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Psrc1	ENSMUSG00000068744	1.9675646766930703	0	4.668355694778155	1.1936251271838187	ENSMUST00000133405.7	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Psrc1	ENSMUSG00000068744	3.239944510405106	0	1.072068420640696	0.1134754781753563	ENSMUST00000130906.7	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Psrc1	ENSMUSG00000068744	1.3885277978760588	0	18.448361043333247	7.046432116634126	ENSMUST00000102629.7	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Psrc1	ENSMUSG00000068744	2.266421588933705	0	3.519184987232924	0.7314442247214785	ENSMUST00000126461.7	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Psrc1	ENSMUSG00000068744	3.1211580139506907	0	1.9644611609871108	0.2257778138022774	ENSMUST00000128089.1	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Psrc1	ENSMUSG00000068744	6.018466584264952	0	2.6740762588330433	0.041251032043904595	ENSMUST00000145141.5	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Psrc1	ENSMUSG00000068744	6.0711412479253175	0	1.0589173652932666	0.01574948825332944	ENSMUST00000143309.1	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Psrc1	ENSMUSG00000068744	1.4244096229313183	0	1.9069273417791999	0.7104673479057987	ENSMUST00000196430.1	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Psrc1	ENSMUSG00000068744	2.5809276652720206	0	3.3821602056119047	0.5652720750525021	ENSMUST00000128962.1	0.00412703770361707	2.183623597455788	1.838723834399041e-10
Eeig2	ENSMUSG00000040339	-1.822239142828665	0.003155194084953484	1.1649761042307252	4.119700636076591	ENSMUST00000171143.1	8.40444424829725e-7	-1.948575756066877	3.395010202544455e-9
S1pr1	ENSMUSG00000045092	-2.2045999199267547	4.520213486832599e-10	0.6255030268012624	2.8832355219692745	ENSMUST00000055676.3	0.0492795935975564	-2.1965718994511967	5.366899326746701e-8
Slc30a7	ENSMUSG00000054414	-1.5985043181777403	0.01811385777982224	1.5403437086925145	4.664610516489159	ENSMUST00000197847.1	7.07108694847108e-5	-1.3209109243790191	0.0064852799990244014
Vcam1	ENSMUSG00000027962	-4.926548799759051	1.7370254786937431e-15	0.13817736985048193	4.202191942042516	ENSMUST00000029574.12	0.0427355841898092	-5.013375467847939	9.075768757039027e-8
Alpk1	ENSMUSG00000028028	-1.8118941005318774	0.002598748092204829	0.3938691903220634	1.3828863296859932	ENSMUST00000029662.11	0.00943702371051227	-1.7125934337876065	6.520716102719193e-7
Tet2	ENSMUSG00000040943	-1.2309296021064857	0.032981143464467184	0.6608409860518449	1.551113948666591	ENSMUST00000098603.7	6.90561891790456e-7	-1.261539843604837	5.969926726532667e-5
Manba	ENSMUSG00000028164	-1.2353039957849108	0.0037846612745667083	4.517933453312821	10.63661368441612	ENSMUST00000029814.9	0.0105088015829469	-1.2307735544472629	6.534185203941553e-9
Gbp2	ENSMUSG00000028270	1.0490081102086994	2.3570412894520666e-4	11.010166413716611	5.321217078929937	ENSMUST00000165774.7	0.0369623573178542	1.0602859002191063	6.21282529284375e-7
Lmo4	ENSMUSG00000028266	-1.4252833859465501	5.184967299796708e-15	2.2135970279279755	5.944996653993563	ENSMUST00000121796.7	0.0133367097731529	-2.0636494179059337	4.0017024902654693e-11
Lmo4	ENSMUSG00000028266	-2.1448667868409172	5.184967299796708e-15	10.464609703031293	46.2798853828336	ENSMUST00000120539.7	0.0133367097731529	-2.0636494179059337	4.0017024902654693e-11
Lyn	ENSMUSG00000042228	-1.383768377291355	1.7370254786937431e-15	7.19571753604652	18.77715951247336	ENSMUST00000041377.12	2.55122821835079e-10	-1.3922357752404286	8.911111513057635e-11
Lyn	ENSMUSG00000042228	-1.429828744455437	1.7370254786937431e-15	3.712993437048636	10.003351336866462	ENSMUST00000103010.3	2.55122821835079e-10	-1.3922357752404286	8.911111513057635e-11
Chd7	ENSMUSG00000041235	-1.6852039172850808	0.009741584084497702	0.3296029718472389	1.0599565105232707	ENSMUST00000051558.9	0.00165352926517944	-2.0377752116036234	1.8942142699109795e-6
Arhgef39	ENSMUSG00000051517	-1.0440299999339748	1.6700190640302704e-6	8.599870985748824	17.732757801745922	ENSMUST00000054538.12	3.0303789171976e-4	-1.08553394466905	2.3794310044056918e-6
Arhgef39	ENSMUSG00000051517	-1.0421550208372623	1.6700190640302704e-6	1.3408480636642341	2.761210337015265	ENSMUST00000125834.7	3.0303789171976e-4	-1.08553394466905	2.3794310044056918e-6
Arhgef39	ENSMUSG00000051517	-2.3317880515217726	1.6700190640302704e-6	0.3042792093559607	1.531829490216273	ENSMUST00000146781.1	3.0303789171976e-4	-1.08553394466905	2.3794310044056918e-6
Aldh1b1	ENSMUSG00000035561	-3.614980013732594	0	0.8742992239827764	10.712171345464665	ENSMUST00000044384.4	2.9306387608744e-4	-3.2915847046779056	2.7946460308452976e-8
Tbc1d2	ENSMUSG00000039813	-2.5160311033786438	0	0.8420464004548546	4.8165586820065	ENSMUST00000084621.11	3.8312197329443e-4	-2.443420887858733	4.130600141163534e-9
Tgfbr1	ENSMUSG00000007613	-1.1429551395672124	0.009280041138243992	1.6405359066946834	3.622843060173099	ENSMUST00000007757.14	0.0161557667954565	-1.0232813664920823	1.0669818223852071e-6
Pgap4	ENSMUSG00000039611	1.005807150434626	8.391125534033225e-15	4.405790894125247	2.194046152471004	ENSMUST00000042750.2	0.0118594427529059	1.5109711134525927	1.8277927779593984e-7
Pgap4	ENSMUSG00000039611	2.211194668157564	8.391125534033225e-15	4.530059579796584	0.9782908522505948	ENSMUST00000150664.1	0.0118594427529059	1.5109711134525927	1.8277927779593984e-7
Klf4	ENSMUSG00000003032	-4.518103417503722	0	1.0830679823024651	24.816490794474767	ENSMUST00000107619.2	0.0373049862500107	-4.25138899525685	1.2361230890451472e-10
Mllt3	ENSMUSG00000028496	1.7065685081448723	0	8.765104854076123	2.6855225607132156	ENSMUST00000126353.7	4.77931027535556e-8	1.2760029798718273	2.0690446029646773e-9
Mllt3	ENSMUSG00000028496	1.3298073084956397	0	36.25325716923071	14.422320534561537	ENSMUST00000149357.7	4.77931027535556e-8	1.2760029798718273	2.0690446029646773e-9
Pgm1	ENSMUSG00000025791	-1.3052643942251936	0.0011387973633821913	6.770837128996063	16.732702979201203	ENSMUST00000058351.15	0.014108802769615	-1.2995454299133575	1.0037593811863298e-8
Acot11	ENSMUSG00000034853	-1.7171433750488008	0.004692150701252575	0.7128008993504703	2.3435806401451584	ENSMUST00000102762.9	7.07222661842267e-8	-1.0028044533106786	9.334000583960237e-6
Ssbp3	ENSMUSG00000061887	1.0682646877647386	0	68.01695084710003	32.436758290430625	ENSMUST00000072753.12	0.00123111944183879	1.1075357362737694	2.2350143803980336e-11
Ssbp3	ENSMUSG00000061887	3.7682948722811047	0	5.659014363343956	0.4153086791979386	ENSMUST00000148842.7	0.00123111944183879	1.1075357362737694	2.2350143803980336e-11
Ssbp3	ENSMUSG00000061887	2.1563950659078848	0	1.4196339862270715	0.3184467277098146	ENSMUST00000138475.7	0.00123111944183879	1.1075357362737694	2.2350143803980336e-11
Spata6	ENSMUSG00000034401	-1.319608745367749	0.009526761364119136	0.9398196129200823	2.3457748130608556	ENSMUST00000038868.13	1.0289331821788e-4	-1.4390402258024564	0.004863310114409089
Spata6	ENSMUSG00000034401	-2.178589287765308	0.009526761364119136	0.49429184130170095	2.237711871925316	ENSMUST00000070513.12	1.0289331821788e-4	-1.4390402258024564	0.004863310114409089
Tie1	ENSMUSG00000033191	-2.4172847269316535	0.004365555635309813	0.583991978047457	3.1194791869096408	ENSMUST00000047421.5	3.7959760023345e-4	-2.4386906752491684	1.3241177168316626e-8
Ermap	ENSMUSG00000028644	1.1479734637382883	0	123.58084342477096	55.76692628711453	ENSMUST00000138395.7	7.237743852261e-4	1.1920304952946204	9.586158092448088e-13
Ermap	ENSMUSG00000028644	1.2109259378658148	0	85.58279254956771	36.97101922799386	ENSMUST00000030396.13	7.237743852261e-4	1.1920304952946204	9.586158092448088e-13
Ermap	ENSMUSG00000028644	1.6100323169054451	0	6.617491682939731	2.1678308020928934	ENSMUST00000133956.7	7.237743852261e-4	1.1920304952946204	9.586158092448088e-13
Ermap	ENSMUSG00000028644	1.044398160879382	0	31.90621985946367	15.469639019878231	ENSMUST00000141227.7	7.237743852261e-4	1.1920304952946204	9.586158092448088e-13
Ermap	ENSMUSG00000028644	1.7445455452596614	0	1.1563995483023466	0.34510191992648576	ENSMUST00000150864.1	7.237743852261e-4	1.1920304952946204	9.586158092448088e-13
Ermap	ENSMUSG00000028644	1.4692172645446702	0	16.46297148594387	5.946066461969777	ENSMUST00000156746.1	7.237743852261e-4	1.1920304952946204	9.586158092448088e-13
Cap1	ENSMUSG00000028656	-1.2057856083360008	1.7370254786937431e-15	41.346834736239224	95.37178359122598	ENSMUST00000069533.11	0.0208008272092366	-1.148644971656391	9.108246710077938e-12
Cap1	ENSMUSG00000028656	-1.0946120253486107	1.7370254786937431e-15	8.568143745165264	18.29775453223536	ENSMUST00000106255.7	0.0208008272092366	-1.148644971656391	9.108246710077938e-12
Cap1	ENSMUSG00000028656	-1.306251238502553	1.7370254786937431e-15	8.192821925249227	20.260694123271552	ENSMUST00000106257.9	0.0208008272092366	-1.148644971656391	9.108246710077938e-12
Laptm5	ENSMUSG00000028581	-2.1041538580354198	0	49.56214053583074	213.09020224543804	ENSMUST00000151698.7	0.00767860675000576	-1.9054064225382072	1.2142718746057256e-12
Laptm5	ENSMUSG00000028581	-3.180224775325426	0	0.15529432430684878	1.407662800015657	ENSMUST00000156170.7	0.00767860675000576	-1.9054064225382072	1.2142718746057256e-12
Laptm5	ENSMUSG00000028581	-1.8710836428647113	0	14.938516064544665	54.6461738391561	ENSMUST00000156742.7	0.00767860675000576	-1.9054064225382072	1.2142718746057256e-12
Laptm5	ENSMUSG00000028581	9.206180198824644	0	6.526858871522012	0.011050141436900533	ENSMUST00000030316.6	0.00767860675000576	-1.9054064225382072	1.2142718746057256e-12
Hmgn2	ENSMUSG00000003038	-1.3079776646994945	5.836098283593515e-14	225.09718648075327	557.3276342975175	ENSMUST00000102553.10	0	-1.284479770944384	7.090762730947203e-13
Hmgn2	ENSMUSG00000003038	-1.8626763894637335	5.836098283593515e-14	0.28207948637757924	1.0258715115291146	ENSMUST00000145025.7	0	-1.284479770944384	7.090762730947203e-13
Hmgn2	ENSMUSG00000003038	-1.3251805587676266	5.836098283593515e-14	1.909094645394335	4.783508581324489	ENSMUST00000100472.9	0	-1.284479770944384	7.090762730947203e-13
Hmgn2	ENSMUSG00000003038	-1.0623014038410223	5.836098283593515e-14	0.8854374332370263	1.8490236476198085	ENSMUST00000137456.7	0	-1.284479770944384	7.090762730947203e-13
Hmgn2	ENSMUSG00000003038	-1.0009480279844205	5.836098283593515e-14	1.0257568504212284	2.0528622405548456	ENSMUST00000130809.7	0	-1.284479770944384	7.090762730947203e-13
Hmgn2	ENSMUSG00000003038	-1.671175200299476	5.836098283593515e-14	1.3987244204692864	4.45457238704205	ENSMUST00000136327.1	0	-1.284479770944384	7.090762730947203e-13
Cep85	ENSMUSG00000037443	-2.8963392884069634	1.2849836290193395e-14	13.515687762174455	100.62899923920408	ENSMUST00000141384.1	0	-1.9101399822832157	4.3575220555061505e-12
Hp1bp3	ENSMUSG00000028759	-1.4533779328607255	0	2.0932268793221063	5.732270231056887	ENSMUST00000137865.7	0	-1.0361255667480043	9.546215252790474e-12
Hp1bp3	ENSMUSG00000028759	-1.8330429730710374	0	4.219770384988057	15.034525918084475	ENSMUST00000097836.9	0	-1.0361255667480043	9.546215252790474e-12
Hp1bp3	ENSMUSG00000028759	-1.0490419798753017	0	26.733417655445756	55.31559472495469	ENSMUST00000030541.12	0	-1.0361255667480043	9.546215252790474e-12
Arhgef10l	ENSMUSG00000040964	-5.125939579642582	2.7895013636968063e-13	0.08862241468527414	3.0946044696202644	ENSMUST00000105797.8	0.00913472469027432	-3.3561564995227426	1.0203234819128038e-8
Arhgef10l	ENSMUSG00000040964	-3.539300850262148	2.7895013636968063e-13	0.1449528080686381	1.685242304542414	ENSMUST00000105798.7	0.00913472469027432	-3.3561564995227426	1.0203234819128038e-8
Plod1	ENSMUSG00000019055	-1.7946942703264102	1.0994302635003663e-4	1.206798381504915	4.18688977265767	ENSMUST00000019199.13	0.00889070745188964	-1.8161012935404988	8.243412527241475e-8
Kif1b	ENSMUSG00000063077	-1.5124970979920074	0.004785275860389714	0.8136076379621674	2.3212505082626564	ENSMUST00000060537.12	0	-1.2447580857389666	7.608268138638561e-7
Pik3cd	ENSMUSG00000039936	-1.0026757001395434	0	6.457344692969573	12.938663891702028	ENSMUST00000038859.13	0	-1.0720299119234191	1.0128596329502172e-7
Pik3cd	ENSMUSG00000039936	-2.3471223204056146	0	2.4852981055973244	12.645404052914976	ENSMUST00000122059.7	0	-1.0720299119234191	1.0128596329502172e-7
Pik3cd	ENSMUSG00000039936	-1.0619316644272194	0	1.008486850967841	2.1054431746797784	ENSMUST00000118704.7	0	-1.0720299119234191	1.0128596329502172e-7
Pik3cd	ENSMUSG00000039936	4.090331594095043	0	1.203005459259754	0.07062445283730255	ENSMUST00000105688.9	0	-1.0720299119234191	1.0128596329502172e-7
Pik3cd	ENSMUSG00000039936	-6.223980003394185	0	0.027580266945179892	2.0615939865995774	ENSMUST00000146612.7	0	-1.0720299119234191	1.0128596329502172e-7
Smim1	ENSMUSG00000078350	2.2044448049159793	0	1.1702885969532004	0.2539153541779954	ENSMUST00000143047.7	3.25813832927851e-7	1.4605286199387564	3.5513401642825764e-9
Smim1	ENSMUSG00000078350	1.1833334188501818	0	9.690749311742987	4.267155851274782	ENSMUST00000125533.8	3.25813832927851e-7	1.4605286199387564	3.5513401642825764e-9
Smim1	ENSMUSG00000078350	2.00913422974654	0	4.9917062891646	1.2400504525328757	ENSMUST00000146543.8	3.25813832927851e-7	1.4605286199387564	3.5513401642825764e-9
Smim1	ENSMUSG00000078350	1.461040306708312	0	97.317382879582	35.3487014071204	ENSMUST00000130175.7	3.25813832927851e-7	1.4605286199387564	3.5513401642825764e-9
Smim1	ENSMUSG00000078350	1.6161275760209253	0	7.655911025031317	2.4974338875510327	ENSMUST00000132541.7	3.25813832927851e-7	1.4605286199387564	3.5513401642825764e-9
Smim1	ENSMUSG00000078350	2.7452481973897807	0	4.35077222331697	0.6488798593286528	ENSMUST00000145527.7	3.25813832927851e-7	1.4605286199387564	3.5513401642825764e-9
